ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX13008767	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=87 year | donor ID=ENCDO203ASI
SRX13008776	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=90 or above year | donor ID=ENCDO448YMQ
SRX13008778	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=84 year | donor ID=ENCDO999WDR
SRX13008806	CTCF	Others	Spleen	sample type=tissue | tissue=spleen | health state=DM: no; HTN: no; CAD: no | dev_stage=adult | age=41 year | donor ID=ENCDO575WHY
SRX13008813	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=89 year | donor ID=ENCDO697SWU
SRX13008860	CTCF	Others	Spleen	tissue=spleen | sample type=tissue | dev_stage=adult | age=61 year | donor ID=ENCDO186XRB | health state=DM: no; HTN: no; CAD: no; lungs with moderate emphysema
SRX13008890	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=86 year | donor ID=ENCDO666UNK
SRX13008916	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=81 year | donor ID=ENCDO077CCP
SRX13008927	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=90 or above year | donor ID=ENCDO250PFZ
SRX13009054	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=85 year | donor ID=ENCDO080EZF
SRX13009098	CTCF	Lung	Lung	sample_type=tissue | tissue=left lung | dev stage=child | age=16 year | donor ID=ENCDO575EGL | health state=DM: no; HTN: no; CAD: no
SRX13009103	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=86 year | donor ID=ENCDO845GYA
SRX13009115	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=78 year | donor ID=ENCDO623FPG
SRX13009141	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | health state=PGD | dev stage=adult | age=56 year | donor ID=ENCDO907YUG
SRX13009160	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=82 year | donor ID=ENCDO407UTA
SRX13009190	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | dev_stage=adult | age=61 year | donor ID=ENCDO808ASZ | health state=nonischemic (EF 11% LVEDD 7.7; RV severe dilation, severe dysfunction)
SRX13009226	CTCF	Neural	Frontal cortex	sample_type=tissue | tissue=middle frontal area 46 | dev stage=adult | age=90 or above year | donor ID=ENCDO634UMA
SRX13009235	CTCF	Pancreas	Pancreas	sample type=tissue | tissue=pancreas | health state=DM: no; HTN: no; CAD: no | dev stage=child | age=16 year | donor ID=ENCDO575EGL
SRX13009239	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev stage=adult | age=86 year | donor ID=ENCDO997SGX
SRX13009255	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=90 or above year | donor ID=ENCDO739EFE
SRX13009281	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=87 year | donor ID=ENCDO776JEI
SRX13009601	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=83 year | donor ID=ENCDO448ZXP
SRX130608	BCL6	Blood	B cells	source_name=Primary cells | cell line=Germinal center B cells
SRX13150017	YAP1	Blood	Neutrophils	source_name=Blood | cell type=neutrophils
SRX1331087	AICDA	Blood	CD20+ B cells	source_name=total (CD20+) B cells_AID ChIP | subject status=donors undergoing routine tonsilectomy | donor id=donor 1 | tissue=tonsil | cell type=Primary Human B cells
SRX1331089	AICDA	Blood	CD20+ B cells	source_name=total (CD20+) B cells_AID ChIP | subject status=donors undergoing routine tonsilectomy | donor id=donor 2 | tissue=tonsil | cell type=Primary Human B cells
SRX1331091	AICDA	Blood	CD20+ B cells	source_name=total (CD20+) B cells_AID ChIP | subject status=donors undergoing routine tonsilectomy | donor id=donor 3 | tissue=tonsil | cell type=Primary Human B cells
SRX1331093	AICDA	Blood	CD20+ B cells	source_name=total (CD20+) B cells_AID ChIP | subject status=donors undergoing routine tonsilectomy | donor id=donor 1,2 and 3 | tissue=tonsil | cell type=Primary Human B cells
SRX13318152	LMNA	Others	Mesenchymal stem cells	source_name=MSC | cell type=MSC | cell source=PBMC derived | genotype=WT | disease state=healthy
SRX13551263	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous gluteofemoral ASC | cell type=hASCs | method=ChIP-seq
SRX13994927	EP300	Kidney	rRenal tubular epithelial cells	source_name=human renal tubular epithelial cells | cell type=human renal tubular epithelial cells
SRX14036521	VSX2	Neural	Retina	source_name=Adult human retina | developmental stage=Adult | tissue=retina | apparent sex=Female | age=46 | apparent race=White | postmortem interval=1.4 hours | treatment=untreated
SRX14036523	VSX2	Neural	Retina	source_name=Adult human retina | developmental stage=Adult | tissue=retina | apparent sex=Male | age=57 | apparent race=White | postmortem interval=&lt;6 hours | treatment=untreated
SRX1425808	CTCF	Blood	T cells	source_name=naïve T-lymphocytes | cell type=T-lymphocyte | differentiation stage=Naïve
SRX1425809	CTCF	Blood	T cells	source_name=activated T-lymphocytes | cell type=T-lymphocyte | differentiation stage=Activated
SRX14280081	FOXA2	Liver	Liver	source_name=Liver | tissue=liver | disease state=Normal control
SRX14280087	LMNB1	Liver	Liver	source_name=Liver | tissue=liver | disease state=Normal control
SRX14853137	ESR1	Uterus	Endometrium	source_name=endometrial biopsy | sample source=proliferative | sample type=endometrial biopsy | treament=none
SRX14853138	ESR1	Uterus	Endometrium	source_name=endometrial biopsy | sample source=mid-secretory | sample type=endometrial biopsy | treament=none
SRX15600232	AHR	Liver	Hepatocytes	source_name=liver | tissue=liver | cell type=hepatocytes | treatment=vehicle control (0.1% DMSO) for 24h
SRX15710550	MAU2	Others	Fibroblasts	source_name=ChIPseq_Fibroblast_Mau2 | treatment=NT | cell line/type=Fibroblast
SRX15710552	NIPBL	Others	Fibroblasts	source_name=ChIPseq_Fibroblast_NIPBL | treatment=NT | cell line/type=Fibroblast
SRX15710553	RAD21	Others	Fibroblasts	source_name=ChIPseq_Fibroblast_Rad21 | treatment=NT | cell line/type=Fibroblast
SRX15710554	STAG1	Others	Fibroblasts	source_name=ChIPseq_Fibroblast_SA1 | treatment=NT | cell line/type=Fibroblast
SRX15710556	STAG2	Others	Fibroblasts	source_name=ChIPseq_Fibroblast_SA2 | treatment=NT | cell line/type=Fibroblast
SRX15717771	HNF4A	Pancreas	Pancreatic islets	source_name=Human islets | cell type=Primary human islets | treatment=untreated
SRX15717773	HNF1A	Pancreas	Pancreatic islets	source_name=Human islets | cell type=Primary human islets | treatment=untreated
SRX1603678	TP63	Epidermis	Differentiated keratinocytes	source_name=DK | cell type=Differentiated Keratinocytes | chip antibody lot number=C1512
SRX160844	GATA1	Blood	CD34+	source_name=Human primary adult proerythroblasts (ProEs) | tissue=CD34+ HSPC-derived proerythroblasts | developmental stage=adult bone marrow
SRX160847	IRF2	Blood	CD34+	source_name=Human primary adult proerythroblasts (ProEs) | tissue=CD34+ HSPC-derived proerythroblasts | developmental stage=adult bone marrow
SRX1614802	ZNF366	Blood	Dendritic Cells	source_name=monocyte-derived dendritic cells | cell type=monocyte-derived dendritic cells | treatment=none | treatment time=0h
SRX1614805	ZNF366	Blood	Dendritic Cells	source_name=monocyte-derived dendritic cells | cell type=monocyte-derived dendritic cells | treatment=none | treatment time=0h
SRX1614808	ZNF366	Blood	Dendritic Cells	source_name=monocyte-derived dendritic cells | cell type=monocyte-derived dendritic cells | treatment=none | treatment time=0h
SRX1614811	ZNF366	Blood	Dendritic Cells	source_name=monocyte-derived dendritic cells | cell type=monocyte-derived dendritic cells | treatment=none | treatment time=0h
SRX1629831	OVOL2	Others	Epithelium, Corneal	source_name=primary corneal epithelium cell | cell type=corneal epithelium cell
SRX16495311	CTCF	Liver	Liver	age=47 year | sample type=tissue | tissue=right lobe of liver | health state=DM: no; HTN: yes; CAD: no | dev stage=adult | donor ID=ENCDO912EIY
SRX16495370	CTCF	Digestive tract	Colonic mucosa	sample_type=tissue | tissue=mucosa of descending colon | dev stage=adult | age=40 year | donor ID=ENCDO392CRK | health state=DM: no; HTN: yes; CAD: no
SRX16495423	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO877NVF
SRX16495439	CTCF	Blood	B cells	age=22 year | sample type=primary cell | cell type=B cell | dev stage=adult | donor ID=ENCDO383AQS
SRX16495545	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO218FFZ
SRX16495581	CTCF	Blood	B cells	age=22 year | sample type=primary cell | cell type=activated B cell | dev stage=adult | donor ID=ENCDO383AQS
SRX16495661	CTCF	Blood	CD8+ T cells	age=21 year | sample type=primary cell | cell type=CD8-positive, alpha-beta T cell | dev stage=adult | donor ID=ENCDO781BMZ
SRX16495697	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO470GFA
SRX16495715	CTCF	Gonad	Ovary	age=41 year | sample type=tissue | tissue=ovary | health state=DM: no; HTN: no; CAD: no | dev stage=adult | donor ID=ENCDO575WHY
SRX16495761	CTCF	Blood	CD8+ T cells	age=21 year | sample type=primary cell | cell type=activated CD8-positive, alpha-beta T cell | dev stage=adult | donor ID=ENCDO781BMZ
SRX16495800	CTCF	Neural	Frontal cortex	age=79 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO609ZOG
SRX16495801	CTCF	Neural	Frontal cortex	tissue=middle frontal area 46 | sample type=tissue | dev_stage=adult | age=79 year | donor ID=ENCDO609ZOG
SRX16495803	CTCF	Neural	Frontal cortex	age=79 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO609ZOG
SRX16497620	CTCF	Neural	Frontal cortex	age=89 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO853VGZ
SRX16497626	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO258GJF
SRX16497666	CTCF	Neural	Frontal cortex	age=83 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO736YJH
SRX16498392	CTCF	Muscle	Psoas Muscles	age=41 year | sample type=tissue | tissue=psoas muscle | health state=DM: no; HTN: no; CAD: no | dev stage=adult | donor ID=ENCDO575WHY
SRX16498416	CTCF	Digestive tract	Colonic mucosa	tissue=colonic mucosa | sample type=tissue | dev_stage=adult | age=41 year | donor ID=ENCDO575WHY | health state=DM: no; HTN: no; CAD: no
SRX16498443	CTCF	Blood	Monocytes-CD14+	age=30 year | sample type=primary cell | cell type=CD14-positive monocyte | dev stage=adult | donor ID=ENCDO544CHQ
SRX16499682	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO223NTQ
SRX16499729	CTCF	Blood	CD4+ T cells	age=20 year | sample type=primary cell | cell type=activated CD4-positive, alpha-beta T cell | dev stage=adult | donor ID=ENCDO394DKX
SRX16499811	CTCF	Neural	Frontal cortex	age=89 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO843TIL
SRX16499853	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO730UYW
SRX16499913	CTCF	Neural	Frontal cortex	age=82 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO290OPS
SRX16499974	CTCF	Liver	Liver	age=41 year | sample type=tissue | tissue=right lobe of liver | health state=DM: no; HTN: no; CAD: no | dev stage=adult | donor ID=ENCDO575WHY
SRX16500012	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO597SRH
SRX16500096	CTCF	Blood	Natural killer cells	age=33 year | sample type=primary cell | cell type=natural killer cell | dev stage=adult | donor ID=ENCDO195VEA
SRX16500124	CTCF	Blood	CD4+ T cells	age=20 year | sample type=primary cell | cell type=CD4-positive, alpha-beta T cell | dev stage=adult | donor ID=ENCDO394DKX
SRX16500175	CTCF	Neural	Frontal cortex	age=90 or above year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO197QVG
SRX1683031	CHD8	Neural	Brain	source_name=human brain (Brodmann 44) | tissue=brain (Brodmann 44) | disease state=non-diseased
SRX170345	SMARCA4	Blood	CD4+	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=CD4
SRX170346	SMARCA4	Blood	Hematopoietic Stem Cells	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=HSC
SRX170347	EP300	Blood	Hematopoietic Stem Cells	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=HSC
SRX170348	SMARCA4	Blood	CD36+	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=CD36
SRX170349	EP300	Blood	CD36+	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=CD36
SRX170356	SMARCA4	Blood	B cells	source_name=Blood | tissue=Blood | developmental stage=Adult | genotype/variation=wild type | cell type=Bcell
SRX17149149	ETV3	Blood	Monocytes	source_name=blood | individual=donorA | tissue=blood | cell type=Monocytes
SRX17149150	ETV3	Blood	Monocytes	source_name=blood | individual=donorB | tissue=blood | cell type=Monocytes
SRX17149151	ETV6	Blood	Monocytes	source_name=blood | individual=donorA | tissue=blood | cell type=Monocytes
SRX17149152	ETV6	Blood	Monocytes	source_name=blood | individual=donorB | tissue=blood | cell type=Monocytes
SRX1738531	CTCF	Blood	Erythroid Cells	source_name=Erythroid Cell | cell type=Erythroid
SRX1738532	STAG1	Blood	Erythroid Cells	source_name=Erythroid Cell | cell type=Erythroid
SRX1759184	ATF3	Epidermis	Dermal fibroblast	source_name=endogenus ATF3 ChIPSeq | tissue=abdomen skin | cell type=primary dermal fibroblasts | passage=4-6
SRX17658242	UBE2A	Muscle	Skeletal muscle	source_name=Skeletal muscle cell | cell type=Primary Skeletal Muscle Cells, ATCC, PCS-950-010, adapted to 10% FBS in DMEM | chip antibodies=anti-UBE2A polyclonal antibody(PA5-29940) | treatment=untreated
SRX17812782	ZEB1	Neural	Dorsal lateral prefrontal cortex	source_name=DLPFC | disease state=control | cell type=NeuN | tissue=DLPFC | age=63
SRX17812784	ZEB1	Neural	Dorsal lateral prefrontal cortex	source_name=DLPFC | disease state=control | cell type=NeuN | tissue=DLPFC | age=30
SRX17812786	MEF2C	Neural	Dorsal lateral prefrontal cortex	source_name=DLPFC | disease state=control | cell type=Bulk | tissue=DLPFC | age=76
SRX17812788	MEF2C	Neural	Dorsal lateral prefrontal cortex	source_name=DLPFC | disease state=control | cell type=Bulk | tissue=DLPFC | age=75
SRX1781647	LMNA	Epidermis	Dermal fibroblast	source_name=primary dermal fibroblasts | passages=5-7 | genotype=normal | cell type=Fibroblasts
SRX1781651	LMNA	Epidermis	Dermal fibroblast	source_name=primary dermal fibroblasts | passages=5-7 | genotype=normal | cell type=Fibroblasts
SRX1781657	LMNA	Epidermis	Dermal fibroblast	source_name=primary dermal fibroblasts | passages=5-7 | genotype=normal | cell type=Fibroblasts
SRX17966408	GATA1	Blood	Erythroblasts	source_name=Human erythroblasts | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11 | genotype=Scramble control
SRX17966410	GATA1	Blood	Erythroblasts	source_name=Human erythroblasts | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11 | genotype=Scramble control
SRX17966412	HIC2	Blood	Erythroblasts	source_name=Human erythroblasts | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11 | genotype=Scramble control
SRX17966414	HIC2	Blood	Erythroblasts	source_name=Human erythroblasts | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11 | genotype=Scramble control
SRX1799525	TRIM28	Blood	CD4+ T cells	source_name=CD4_REST_KAP1 | tissue=peripheral blood | cell type=CD4+ T lymphocytes | culture condition=no treatment
SRX1799531	TRIM28	Blood	CD4+ T cells	source_name=CD4_REST_KAP1 | tissue=peripheral blood | cell type=CD4+ T lymphocytes | culture condition=no treatment
SRX18031708	YAP1	Lung	Bronchial epithelial cells	source_name=Human Bronchial Epithelial Cells
SRX18031710	TP63	Lung	Bronchial epithelial cells	source_name=Human Bronchial Epithelial Cells
SRX18031879	KDM6A	Others	Bladder epithelial cells	source_name=BdEC | cell line=BdEC | cell type=Human Primary Bladder Epithelial Cells | treatment=Untreated
SRX18297837	CBX4	Blood	Erythroblasts	source_name=Primary Erythroblasts derived from Adult perpheral blood CD34+ donor #3917 | cell line=Primary Erythroblasts derived from Adult perpheral blood CD34+ donor #3917 | cell type=Human erythroblasts | differeniation stage=Day 11 | treatment=NA
SRX1829883	INO80	Epidermis	Melanocytes	source_name=Melanocyte
SRX18520343	KMT2D	Blood	B cells	source_name=tonsil | tissue=tonsil | cell line=not applicable | cell type=GC B cells, centroblast | genotype=nd | treatment=none
SRX185893	BCL6	Blood	B cells	source_name=Germinal center B cells | cell type=Germinal center B cells
SRX18768993	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 0 | replicate=Rep1
SRX18768994	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 0 | replicate=Rep2
SRX18768995	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 1 | replicate=Rep1
SRX18768996	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 1 | replicate=Rep2
SRX18768997	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 3 | replicate=Rep1
SRX18768998	LMNA	Adipocyte	Adipose stem cells	source_name=Adipose | cell type=Human primary adipose stem cells | tissue=Adipose | time=Day 3 | replicate=Rep2
SRX188958	CTCF	Pancreas	Pancreas	source_name=Pancreas_OC | datatype=ChipSeq | datatype description=Chromatin IP Sequencing | controlid=wgEncodeEH003454 | replicate=1,2 | controlid=wgEncodeEH003454 | replicate=1
SRX188959	CTCF	Lung	Lung	source_name=Lung_OC | datatype=ChipSeq | datatype description=Chromatin IP Sequencing | controlid=wgEncodeEH003453 | replicate=1,2 | controlid=wgEncodeEH003453 | replicate=1
SRX188960	CTCF	Others	Spleen	source_name=Spleen_OC | datatype=ChipSeq | datatype description=Chromatin IP Sequencing | controlid=wgEncodeEH003455 | replicate=1,2 | controlid=wgEncodeEH003455 | replicate=1
SRX188963	CTCF	Kidney	Kidney	source_name=Kidney_OC | datatype=ChipSeq | datatype description=Chromatin IP Sequencing | controlid=wgEncodeEH003451 | replicate=1,3,2 | controlid=wgEncodeEH003451 | replicate=1
SRX188970	CTCF	Neural	Medullo	source_name=Medullo | datatype=ChipSeq | datatype description=Chromatin IP Sequencing | controlid=wgEncodeEH003441 | replicate=1,2 | cell sex=U | controlid=wgEncodeEH003441
SRX1901615	CHD7	Blood	CD34+	source_name=CD34+ cells | tissue=mobilized peripheral blood | cell type=CD34 positive cells
SRX19123217	DAXX	Blood	B cells	source_name=Human B lymphocytes | cell line=Human B lymphocytes | disease state=healthy control
SRX19538279	TP53	Bone	Osteoblasts	source_name=Osteoblast | cell line=Osteoblast | cell type=Osteoblast | genotype=p53 WT/WT
SRX1967776	CTCF	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 0 | cell type=primary epidermal keratinocyte | differentiation state=Undifferentiated (Day 0) | individual=Donors not specified for single biological replicate experiments
SRX1967777	CTCF	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 3 | cell type=primary epidermal keratinocyte | differentiation state=Early Differentiation (Day 3) | individual=Donors not specified for single biological replicate experiments
SRX1967778	CTCF	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 6 | cell type=primary epidermal keratinocyte | differentiation state=Late differentiation (Day 6) | individual=Donors not specified for single biological replicate experiments
SRX1967779	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 0 | cell type=primary epidermal keratinocyte | differentiation state=Undifferentiated (Day 0) | individual=Donor1
SRX1967780	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 3 | cell type=primary epidermal keratinocyte | differentiation state=Early Differentiation (Day 3) | individual=Donor1
SRX1967781	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 6 | cell type=primary epidermal keratinocyte | differentiation state=Late differentiation (Day 6) | individual=Donor1
SRX1967782	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 0 | cell type=primary epidermal keratinocyte | differentiation state=Undifferentiated (Day 0) | individual=Donor2
SRX1967783	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 3 | cell type=primary epidermal keratinocyte | differentiation state=Early Differentiation (Day 3) | individual=Donor2
SRX1967784	SMC1A	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 6 | cell type=primary epidermal keratinocyte | differentiation state=Late differentiation (Day 6) | individual=Donor2
SRX1967785	EHF	Epidermis	Keratinocytes	source_name=Primary Epidermal Keratinocyte - Differentiation Day 3 | cell type=primary epidermal keratinocyte | differentiation state=Early Differentiation (Day 3) | individual=Donors not specified for single biological replicate experiments
SRX1968078	BCL11B	Blood	Thymus	source_name=thymus | cell type=CD34- | replicate=2
SRX198033	BRD4	Blood	CD4+ T cells	source_name=CD4+ T cells | cell type=CD4+ T cells | treatment=untreated
SRX20097673	VDR	Epidermis	Foreskin	source_name=Foreskin | tissue=Foreskin | cell type=cultured keratinocyte | treatment=Vehicle
SRX20097679	TP63	Epidermis	Foreskin	source_name=Foreskin | tissue=Foreskin | cell type=cultured keratinocyte | treatment=Vehicle
SRX2013090	MYCN	Blood	CD34 Hematopoietic stem cells	source_name=bone marrow CD34+ cells, untreated | cell type=human bone marrow hematopoietic stem and progenitor cells
SRX20662341	CBFB	Muscle	Skeletal muscle	source_name=Skeletal muscle cell | cell type=Primary Skeletal Muscle Cells, ATCC, PCS-950-010, adapted to 10% FBS in DMEM | chip antibodies=CBFβ (D4N2N) Rabbit mAb (#62184S) | treatment=untreated
SRX20662345	YAP1	Muscle	Skeletal muscle	source_name=Skeletal muscle cell | cell type=Primary Skeletal Muscle Cells, ATCC, PCS-950-010, adapted to 15% FBS in DMEM | chip antibodies=YAP1 Mouse mAb (63.7) (sc-101199) | treatment=untreated
SRX20871832	IRX2	Cardiovascular	Cardiac fibroblasts	source_name=Human cardiac fibroblast | cell type=Human cardiac fibroblast
SRX20995041	MTA2	Epidermis	Keratinocytes	source_name=skin | tissue=skin | cell type=Keratinocytes
SRX212318	CTCF	Blood	Monocytes	source_name=Blood monocytes | cell type=Blood monocytes | donor=A
SRX212319	CTCF	Blood	Macrophages	source_name=Monocyte-derived macrophage | cell type=Monocyte-derived macrophage | donor=A
SRX212351	HIF1A	Blood	Macrophages	source_name=macrophage | donor=1 | stress=Normoxy 20% O2 | treatment=none
SRX212352	HIF1A	Blood	Macrophages	source_name=macrophage | donor=2 | stress=Normoxy 20% O2 | treatment=none
SRX212355	EPAS1	Blood	Macrophages	source_name=macrophage | donor=1 | stress=Normoxy 20% O2 | treatment=none
SRX212356	EPAS1	Blood	Macrophages	source_name=macrophage | donor=2 | stress=Normoxy 20% O2 | treatment=none
SRX212432	STAT5A	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=A | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212433	STAT5A	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=S030b | cell type=CD4+CD25- expanded conventional T cells
SRX212434	STAT5A	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=B | cell type=CD4+CD25- expanded conventional T cells
SRX212437	ETS1	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=A | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212438	ETS1	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=S030b | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212439	ETS1	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=G | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212440	ETS1	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=S030b | cell type=CD4+CD25- expanded conventional T cells
SRX212441	ETS1	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=G | cell type=CD4+CD25- expanded conventional T cells
SRX212442	RUNX1	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=S030b | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212443	RUNX1	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=S030b | cell type=CD4+CD25- expanded conventional T cells
SRX212444	RUNX1	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=G | cell type=CD4+CD25- expanded conventional T cells
SRX212445	FOXP3	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=S30b | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212446	FOXP3	Blood	Treg	source_name=CD4+CD25+CD45RA+ expanded naive regulatory T cells | donor=A | cell type=CD4+CD25+CD45RA+ expanded naive regulatory T cells
SRX212447	FOXP3	Blood	CD4+ T cells	source_name=CD4+CD25- expanded conventional T cells | donor=S30b | cell type=CD4+CD25- expanded conventional T cells
SRX218418	GATA1	Blood	Erythroid Cells	source_name=R3/R4 Erythroid cells | cell=R3/R4 Erythroid cells
SRX218419	KLF1	Blood	Erythroid Cells	source_name=R3/R4 Erythroid cells | cell=R3/R4 Erythroid cells
SRX218420	NFE2	Blood	Erythroid Cells	source_name=R3/R4 Erythroid cells | cell=R3/R4 Erythroid cells
SRX218421	EP300	Blood	Erythroid Cells	source_name=R3/R4 Erythroid cells | cell=R3/R4 Erythroid cells
SRX22001607	CTCF	Uterus	Myometrium	source_name=Myometrium | pregnancy day=Term not in labor
SRX22532981	ZNF189	Adipocyte	Adipocytes	source_name=adipocyte | cell type=adipocyte
SRX2268289	CHD1	Others	Mesenchymal stem cells	source_name=Bone marrow derived mesenchymal stem cells | differentiation-induction=Undifferentiated
SRX23045260	GLI1	Epidermis	Dermal fibroblast	source_name=Human dermal fibroblasts | cell type=Human dermal fibroblasts | treatment=Vehicle
SRX23335291	EZH2	Blood	CD4+ T cells	source_name=CD4 T-cells | cell type=CD4 T-cells | age=23 | passage number=None
