ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX1460848,unknown,0,No relevant keywords,non-native,"Non-Native. treatment/agent=PMA/ionomycin, BAY 11-7082",LLM (Fallback)
SRX1460849,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment/agent' (weak_native/100.0)",non-native,Non-Native. treatment/agent=PMA/ionomycin,LLM (Native Validation)
SRX1460850,unknown,0,No relevant keywords,non-native,"Non-Native. treatment/agent=PMA/ionomycin, BAY 11-7082",LLM (Fallback)
SRX1460851,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment/agent' (weak_native/100.0)",non-native,Non-Native. treatment/agent=PMA/ionomycin,LLM (Native Validation)
SRX1460852,unknown,0,No relevant keywords,non-native,"Non-Native. treatment/agent=PMA/ionomycin, BAY 11-7082",LLM (Fallback)
SRX1460853,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment/agent' (weak_native/100.0)",non-native,Non-Native. treatment/agent=PMA/ionomycin,LLM (Native Validation)
SRX1460854,unknown,0,No relevant keywords,non-native,"Non-Native. treatment/agent=PMA/ionomycin, BAY 11-7082",LLM (Fallback)
SRX1477664,unknown,0,No relevant keywords,non-native,Non-Native. culture=6 days expanded,LLM (Fallback)
SRX1478537,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478538,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478539,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478540,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478541,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478542,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478543,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1478544,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0); 'fetal' in 'stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX14853137,native,75,"Highest weight keyword: 'biopsy' (category: strong_native, score: 100.0). Matches found: 'biopsy' in 'source_name' (strong_native/100.0); 'biopsy' in 'sample type' (strong_native/100.0)",native,Native. treatment=none,LLM (Native Validation)
SRX14853138,native,75,"Highest weight keyword: 'biopsy' (category: strong_native, score: 100.0). Matches found: 'biopsy' in 'source_name' (strong_native/100.0); 'biopsy' in 'sample type' (strong_native/100.0)",native,Native. source_name=endometrial biopsy | sample source=mid-secretory | sample type=endometrial biopsy | treatment=none,LLM (Native Validation)
SRX14853139,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'sample source' (weak_native/90.9090909090909)",non-native,Non-Native. treament=E2+MPA,LLM (Native Validation)
SRX14853140,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'sample source' (weak_native/90.9090909090909)",non-native,Non-Native. treatment=E2+MPA,LLM (Native Validation)
SRX14853141,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'sample source' (weak_native/90.9090909090909)",non-native,Non-Native. treament=E2+MPA,LLM (Native Validation)
SRX14853142,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'sample source' (weak_native/90.9090909090909)",non-native,Non-Native. sample type=organoid culture | treatment=E2+MPA,LLM (Native Validation)
SRX14888587,unknown,0,No relevant keywords,non-native,Non-Native. cell line=M2,LLM (Fallback)
SRX15003482,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hASCs,LLM (Fallback)
SRX1503373,unknown,0,No relevant keywords,non-native,Non-Native. Cell_type=Caput Human Epididymis Epithelial Cells,LLM (Fallback)
SRX15036323,unknown,0,No relevant keywords,non-native,Non-Native. cell line=Myla CD4+,LLM (Fallback)
SRX15426928,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX1547996,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'source_name' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/100.0)",non-native,Non-Native. cell line=foreskin HDF,LLM (Native Validation)
SRX1547998,unknown,0,No relevant keywords,non-native,Non-Native. treatment=Nutlin-3a 10 μM,LLM (Fallback)
SRX1548204,unknown,0,No relevant keywords,non-native,Non-Native. source_name=umbilical cord wharton's jelly,LLM (Fallback)
SRX1548207,unknown,0,No relevant keywords,non-native,Non-Native. source_name=umbilical cord wharton's jelly,LLM (Fallback)
SRX15600232,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 100.0). Matches found: 'vehicle' in 'treatment' (weak_native/100.0); 'control' in 'treatment' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/88.88888888888889)",native,Native. treatment=vehicle control (0.1% DMSO),LLM (Native Validation)
SRX15600233,unknown,0,No relevant keywords,non-native,Non-Native. treatment=1nM TCDD for 24h,LLM (Fallback)
SRX15710546,unknown,0,No relevant keywords,non-native,Non-Native. cell line/type=Bcell,LLM (Fallback)
SRX15710548,unknown,0,No relevant keywords,non-native,Non-Native. cell line/type=Bcell,LLM (Fallback)
SRX15710549,unknown,0,No relevant keywords,non-native,Non-Native. cell line/type=Bcell,LLM (Fallback)
SRX15710550,unknown,0,No relevant keywords,native,Native. treatment=NT,LLM (Fallback)
SRX15710552,unknown,0,No relevant keywords,native,"Native. treatment=NT, cell line/type=Fibroblast",LLM (Fallback)
SRX15710553,unknown,0,No relevant keywords,native,"Native. treatment=NT, cell line/type=Fibroblast",LLM (Fallback)
SRX15710554,unknown,0,No relevant keywords,native,"Native. treatment=NT, Cell_type=Fibroblasts, cell line/type=Fibroblast",LLM (Fallback)
SRX15710556,unknown,0,No relevant keywords,native,Native. treatment=NT,LLM (Fallback)
SRX15717771,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. treatment=untreated,LLM (Native Validation)
SRX15717773,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. treatment=untreated,LLM (Native Validation)
SRX15891788,unknown,0,No relevant keywords,non-native,Non-Native. cell line=LSC_aberdam,LLM (Fallback)
SRX1603678,unknown,0,No relevant keywords,native,Native. Cell_type_class=Epidermis | Cell_type=Differentiated keratinocytes,LLM (Fallback)
SRX160843,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'developmental stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX160844,unknown,0,No relevant keywords,native,Native. source_name=Human primary adult proerythroblasts (ProEs),LLM (Fallback)
SRX160847,unknown,0,No relevant keywords,native,Native. source_name=Human primary adult proerythroblasts,LLM (Fallback)
SRX1614802,unknown,0,No relevant keywords,native,Native. treatment=none,LLM (Fallback)
SRX1614803,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614804,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614805,unknown,0,No relevant keywords,native,Native. treatment=none | treatment time=0h,LLM (Fallback)
SRX1614806,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614807,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614808,unknown,0,No relevant keywords,native,Native. treatment=none treatment time=0h,LLM (Fallback)
SRX1614809,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614810,unknown,0,No relevant keywords,non-native,Non-Native. treatment=R848,LLM (Fallback)
SRX1614811,unknown,0,No relevant keywords,native,Native. treatment=none,LLM (Fallback)
SRX1629831,unknown,0,No relevant keywords,native,Native. source_name=primary corneal epithelium cell,LLM (Fallback)
SRX16495311,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,Native. dev stage=adult,LLM (Native Validation)
SRX16495370,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,"Native. dev stage=adult, age=40 year",LLM (Native Validation)
SRX16495423,unknown,0,No relevant keywords,native,Native. age=90 or above year,LLM (Fallback)
SRX16495439,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=B cells | sample type=primary cell | dev stage=adult | age=22 year,LLM (Fallback)
SRX16495545,unknown,0,No relevant keywords,native,"Native. Cell_type=Frontal cortex, age=90 or above year, dev stage=adult",LLM (Fallback)
SRX16495581,unknown,0,No relevant keywords,native,"Native. sample type=primary cell, dev stage=adult",LLM (Fallback)
SRX16495588,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'normal' in 'health state' (weak_native/85.71428571428572)",non-native,Non-Native. health state=ischemic,LLM (Native Validation)
SRX16495661,unknown,0,No relevant keywords,native,Native. sample type=primary cell,LLM (Fallback)
SRX16495697,unknown,0,No relevant keywords,native,Native. donor age=90 or above year,LLM (Fallback)
SRX16495715,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,"Native. all indicators are native: Cell_type_class=Gonad, Cell_type=Ovary, age=41 year, sample type=tissue, tissue=ovary, health state=DM: no; HTN: no; CAD: no, dev stage=adult",LLM (Native Validation)
SRX16495761,unknown,0,No relevant keywords,native,"Native. sample type=primary cell, dev stage=adult",LLM (Fallback)
SRX16495800,unknown,0,No relevant keywords,native,Native. dev stage=adult,LLM (Fallback)
SRX16495801,unknown,0,No relevant keywords,native,"Native. Cell_type_class=Neural, Cell_type=Frontal cortex, dev_stage=adult, age=79 year",LLM (Fallback)
SRX16495803,unknown,0,No relevant keywords,native,Native. ID=SRX16495803 | Cell_type_class=Neural | Cell_type=Frontal cortex | Metadata=age=79 year | sample type=tissue | tissue=middle frontal area 46 | dev stage=adult | donor ID=ENCDO609ZOG,LLM (Fallback)
SRX16497620,unknown,0,No relevant keywords,native,Native. age=89 year | dev stage=adult | Cell_type_class=Neural | sample type=tissue,LLM (Fallback)
SRX16497626,unknown,0,No relevant keywords,native,"Native. age=90 or above year, dev stage=adult",LLM (Fallback)
SRX16497666,unknown,0,No relevant keywords,native,Native. age=83 year | dev stage=adult,LLM (Fallback)
SRX16498392,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,"Native. sample type=tissue, health state=DM: no; HTN: no; CAD: no, dev stage=adult",LLM (Native Validation)
SRX16498416,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,"Native. tissue=colonic mucosa, sample type=tissue, age=41 year, health state=DM: no; HTN: no; CAD: no",LLM (Native Validation)
SRX16498443,unknown,0,No relevant keywords,native,Native. sample type=primary cell,LLM (Fallback)
SRX16498460,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. health state=lungs with severe emphysema,LLM (Native Validation)
SRX16499682,unknown,0,No relevant keywords,native,"Native. age=90 or above year, dev stage=adult",LLM (Fallback)
SRX16499729,unknown,0,No relevant keywords,native,"Native. sample type=primary cell, dev stage=adult, age=20 year, donor ID=ENCDO394DKX",LLM (Fallback)
SRX16499811,unknown,0,No relevant keywords,native,Native. Cell_type_class=Neural | Cell_type=Frontal cortex | sample type=tissue | dev stage=adult | age=89 year,LLM (Fallback)
SRX16499828,unknown,0,No relevant keywords,non-native,Non-Native. sample type=organoid,LLM (Fallback)
SRX16499853,unknown,0,No relevant keywords,native,Native. dev stage=adult | sample type=tissue,LLM (Fallback)
SRX16499913,unknown,0,No relevant keywords,native,Native. dev stage=adult | donor ID=ENCDO290OPS,LLM (Fallback)
SRX16499925,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'normal' in 'health state' (weak_native/85.71428571428572)",non-native,Non-Native. health state=ischemic,LLM (Native Validation)
SRX16499968,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. dev stage=child,LLM (Native Validation)
SRX16499974,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,"Native. age=41 year, dev stage=adult, sample type=tissue, health state=DM: no; HTN: no; CAD: no",LLM (Native Validation)
SRX16500012,unknown,0,No relevant keywords,native,Native. Metadata=age=90 or above year,LLM (Fallback)
SRX16500059,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX16500061,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev_stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX16500096,unknown,0,No relevant keywords,native,Native. sample type=primary cell | dev stage=adult | age=33 year,LLM (Fallback)
SRX16500124,unknown,0,No relevant keywords,native,"Native. sample type=primary cell, age=20 year, dev stage=adult",LLM (Fallback)
SRX16500149,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. health state=lungs with severe emphysema,LLM (Native Validation)
SRX16500175,unknown,0,No relevant keywords,native,Native. tissue=middle frontal area 46,LLM (Fallback)
SRX16608127,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'cell type' (weak_native/100.0)",non-native,Non-Native. cell line=B cells,LLM (Native Validation)
SRX1683031,unknown,0,No relevant keywords,native,Native. disease state=non-diseased,LLM (Fallback)
SRX1690216,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690217,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690218,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690222,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690226,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690227,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690255,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690259,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1690263,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX170345,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX170346,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX170347,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX170348,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX170349,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX170356,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX1711343,unknown,0,No relevant keywords,non-native,Non-Native. passage=3,LLM (Fallback)
SRX1711344,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human bronchial epithelial cells HBECs | passage=3,LLM (Fallback)
SRX17149149,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Blood | Monocytes | donorA | blood,LLM (Native Validation)
SRX17149150,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. all parts of the metadata,LLM (Native Validation)
SRX17149151,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Cell_type_class=Blood | Cell_type=Monocytes | Metadata=source_name=blood | individual=donorA | tissue=blood | cell type=Monocytes,LLM (Native Validation)
SRX17149152,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Cell_type_class=Blood | Cell_type=Monocytes | Metadata=source_name=blood | tissue=blood,LLM (Native Validation)
SRX1733648,unknown,0,No relevant keywords,non-native,Non-Native. treatment=IL10,LLM (Fallback)
SRX1738529,unknown,0,No relevant keywords,non-native,Non-Native. source_name=Human Stem and Progenitor Cell,LLM (Fallback)
SRX1738530,unknown,0,No relevant keywords,non-native,Non-Native. source_name=Human Stem and Progenitor Cell,LLM (Fallback)
SRX1738531,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Erythroid Cells | Metadata=source_name=Erythroid Cell | cell type=Erythroid,LLM (Fallback)
SRX1738532,unknown,0,No relevant keywords,native,Native. Cell_type=Erythroid Cells,LLM (Fallback)
SRX17491426,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",non-native,Non-Native. transfected with mimics negative control,LLM (Native Validation)
SRX17491428,unknown,0,No relevant keywords,non-native,Non-Native. transfected with miR-204-3p mimics,LLM (Fallback)
SRX1759184,unknown,0,No relevant keywords,native,Native. cell type=primary dermal fibroblasts,LLM (Fallback)
SRX1759186,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 81.4814814814815). Matches found: 'overexpression' in 'source_name' (strong_non_native/81.4814814814815)",non-native,,Keyword (Non-Native)
SRX17658242,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. untreated,LLM (Native Validation)
SRX17812782,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'disease state' (weak_native/100.0)",native,Native. disease state=control,LLM (Native Validation)
SRX17812784,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'disease state' (weak_native/100.0)",native,Native. disease state=control,LLM (Native Validation)
SRX17812786,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'disease state' (weak_native/100.0)",native,Native. disease state=control,LLM (Native Validation)
SRX17812788,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'disease state' (weak_native/100.0)",native,Native. disease state=control,LLM (Native Validation)
SRX1781647,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'genotype' (weak_native/100.0)",native,Native. genotype=normal,LLM (Native Validation)
SRX1781649,unknown,0,No relevant keywords,non-native,Non-Native. genotype=lipodystrophy patient with LMNA p.R482W mutation,LLM (Fallback)
SRX1781651,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'genotype' (weak_native/100.0)",native,Native. Cell_type_class=Epidermis | genotype=normal,LLM (Native Validation)
SRX1781653,unknown,0,No relevant keywords,non-native,Non-Native. genotype=lipodystrophy patient with LMNA p.R482W mutation,LLM (Fallback)
SRX1781657,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'genotype' (weak_native/100.0)",native,Native. genotype=normal,LLM (Native Validation)
SRX1781659,unknown,0,No relevant keywords,non-native,Non-Native. genotype=lipodystrophy patient with LMNA p.R482W mutation,LLM (Fallback)
SRX17834083,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'genotype' (weak_native/100.0)",non-native,Non-Native. treatment=co-culture with NCI-H226-luciferase,LLM (Native Validation)
SRX17966408,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'genotype' (weak_native/100.0)",native,Native. genotype=Scramble control,LLM (Native Validation)
SRX17966409,non-native,95,"Highest weight keyword: 'kd' (category: strong_non_native, score: 100.0). Matches found: 'kd' in 'genotype' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX17966410,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'genotype' (weak_native/100.0)",native,Native. genotype=Scramble control,LLM (Native Validation)
SRX17966411,non-native,95,"Highest weight keyword: 'kd' (category: strong_non_native, score: 100.0). Matches found: 'kd' in 'genotype' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX17966412,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'genotype' (weak_native/100.0)",native,Native. genotype=Scramble control,LLM (Native Validation)
SRX17966413,non-native,95,"Highest weight keyword: 'kd' (category: strong_non_native, score: 100.0). Matches found: 'kd' in 'genotype' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX17966414,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'genotype' (weak_native/100.0)",native,Native. genotype=Scramble control,LLM (Native Validation)
SRX17966415,non-native,95,"Highest weight keyword: 'kd' (category: strong_non_native, score: 100.0). Matches found: 'kd' in 'genotype' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1799522,unknown,0,No relevant keywords,non-native,"Non-Native. culture condition=3-day culture in activating condition (anti-CD3, anti-CD28, IL-2)",LLM (Fallback)
SRX1799525,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 100.0). Matches found: 'no treatment' in 'culture condition' (weak_native/100.0)",native,Native. no treatment,LLM (Native Validation)
SRX1799528,unknown,0,No relevant keywords,non-native,"Non-Native. 3-day culture in activating condition (anti-CD3, anti-CD28, IL-2)",LLM (Fallback)
SRX1799531,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 100.0). Matches found: 'no treatment' in 'culture condition' (weak_native/100.0)",native,Native. culture condition=no treatment,LLM (Native Validation)
SRX1799591,unknown,0,No relevant keywords,non-native,Non-Native. treatment/agent=anti-CD3/CD28,LLM (Fallback)
SRX18031708,unknown,0,No relevant keywords,native,Native. Cell_type=Bronchial epithelial cells,LLM (Fallback)
SRX18031710,unknown,0,No relevant keywords,native,Native. Cell_type=Bronchial epithelial cells | Metadata=source_name=Human Bronchial Epithelial Cells,LLM (Fallback)
SRX18031879,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. cell type=Human Primary Bladder Epithelial Cells | treatment=Untreated,LLM (Native Validation)
SRX18119380,non-native,95,"Highest weight keyword: 'tumor' (category: strong_non_native, score: 100.0). Matches found: 'tumor' in 'source_name' (strong_non_native/100.0); 'tumor' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX18156222,unknown,0,No relevant keywords,non-native,Non-Native. disease state=Mild NAFLD,LLM (Fallback)
SRX18156225,unknown,0,No relevant keywords,non-native,Non-Native. disease state=Mild NAFLD,LLM (Fallback)
SRX1823797,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1823800,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1823809,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1823811,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1823813,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1823815,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
