ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX10873472	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873473	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873474	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873475	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873476	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873477	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873478	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873480	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873481	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873482	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873483	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873484	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873485	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873486	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873487	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873488	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873489	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873490	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873491	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873492	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873493	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873494	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873495	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873496	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873497	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873498	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873499	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873500	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873501	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873502	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873503	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873504	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873505	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873506	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873507	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873508	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873509	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873510	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873512	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873513	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873514	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873515	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873516	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873517	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873518	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873519	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873520	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873521	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873522	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873523	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873524	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873525	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873526	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873527	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873528	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873529	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873530	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873531	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873532	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873533	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873534	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873535	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873536	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873537	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873538	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873539	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873540	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873541	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873542	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873544	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873545	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873546	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873547	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873548	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873549	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873550	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873551	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873552	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873553	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873554	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873555	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873556	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873557	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873558	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873559	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873560	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873561	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873562	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873563	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873564	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873565	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873566	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873567	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873568	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873569	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873570	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873571	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873572	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873573	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873574	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873576	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873577	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873578	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873579	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873580	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873581	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873582	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873583	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873584	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873585	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873586	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873587	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873588	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873589	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873590	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873591	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873592	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873593	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873594	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873595	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873596	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873597	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873598	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873599	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873600	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873601	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873602	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873603	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873604	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873605	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873606	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873608	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873609	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873610	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873611	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873612	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873613	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873614	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873615	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873616	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873617	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873618	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873619	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873620	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873621	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873622	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873623	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873624	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873625	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873626	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873627	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873628	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873629	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873630	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873631	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873632	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873633	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873634	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873635	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873636	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873637	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873638	Erg	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873640	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873641	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873642	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873643	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873644	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873645	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873646	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873647	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
SRX10873648	Twist1	Cardiovascular	Heart	source_name=P5 heart | developmental stage=P5 | tissue=heart | strain=C57BL/6 | tissue preparation=Fixed by Formaldehyde
