ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX14743606	Ikzf1	Blood	Treg	source_name=Children’s Hospital of Philadelphia | tissue=Tregs derived from spleen | genotype=WT
SRX14746128	Pparg	Adipocyte	Adipocytes	source_name=ingSVF-derived adipocytes | genotype=WT | time course=day 7 | cell type=ingSVF-derived adipocytes
SRX14746129	Pparg	Adipocyte	Adipocytes	source_name=ingSVF-derived adipocytes | genotype=NFIA-Tg | time course=day 7 | cell type=ingSVF-derived adipocytes
SRX14786113	Dnmt1	Liver	Liver	source_name=liver | strain=C57BL6 | gender=male | age=2 months
SRX1481091	Kmt2a	Blood	LSK cells	source_name=cultured NUP98-HOXA9 transformed mouse bone marrow LSK cells | cell type=BM-derived immortalised cells | passages=passage 5 to passage 10 | strain=C57BL/6
SRX14812805	Gtf2b	Neural	Hippocampus	source_name=TFIIBac_Control | tissue/cell type=Hippocampus | strain=C57BL/6 | genotype=Control
SRX14812806	Gtf2b	Neural	Hippocampus	source_name=TFIIBac_CBPifKO | tissue/cell type=Hippocampus | strain=C57BL/6 | genotype=CBPifKO
SRX14818053	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=WT | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro.
SRX14818055	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=IFNb | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro. IFNb (100U/ml) were treated for last 3 days.
SRX14818057	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=IFNb/IRF9 DKO | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro. IFNb (100U/ml) were treated for last 3 days.
SRX14818065	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=WT | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro.
SRX14818067	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=SCD2 KO | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro.
SRX14818069	Irf9	Blood	Naive T cells	source_name=Spleen | strain=C57BL/6 | tissue=Spleen | cell type=Naive CD4 T Cells | genotype=SCD2/IRF9 DKO | treatment=stimulated under Th1 culture conditions (10 ng/ml IL-12) for 5 days in vitro.
SRX1482287	Pbx1	Muscle	C2C12	source_name=C2C12 cell line | strain=CH3 | cell line=C2C12 | developmental stage=Myotubes
SRX148352	Hsf1	Neural	Corpus Striatum	source_name=STHdhQ7/Q7 striatal cells | cell type=striatal cells derived from wild type HdhQ7/Q7 embryonic mice | genotype=HdhQ7/Q7 | treatment=no treatment
SRX148353	Hsf1	Neural	Corpus Striatum	source_name=STHdhQ111/Q111 striatal cells | cell type=striatal cells derived from HdhQ111/Q111 knock-in embryonic mice | genotype=HdhQ111/Q111 | treatment=no treatment
SRX148354	Hsf1	Neural	Corpus Striatum	source_name=STHdhQ7/Q7 striatal cells | cell type=striatal cells derived from wild type HdhQ7/Q7 embryonic mice | genotype=HdhQ7/Q7 | treatment=cells were heat-shocked at 42°C for six hours
SRX148355	Hsf1	Neural	Corpus Striatum	source_name=STHdhQ111/Q111 striatal cells | cell type=striatal cells derived from HdhQ111/Q111 knock-in embryonic mice | genotype=HdhQ111/Q111 | treatment=cells were heat-shocked at 42°C for six hours
SRX14835657	Ctcf	Blood	CD8+ T cells	source_name=CD8 T cells | genotype=wild type | tissue=splenocytes | cell phenotype=GFP+ TCRbeta+ CD62Lhi CD44lo-med CD8+
SRX14835665	Ctcf	Blood	CD8+ T cells	source_name=CD8 T cells | genotype=Tcf1-/-Lef1-/- | tissue=splenocytes | cell phenotype=GFP+ TCRbeta+ CD62Lhi CD44lo-med CD8+
SRX14841656	Spi1	Blood	HPC5	source_name=wt_p7_pu1 | tissue=HPC5 | sample type=PU.1
SRX1484890	Ep300	Blood	HPC-7	source_name=HPC7 | cell line=hematopoietic cell line HPC7
SRX1484892	Med12	Blood	HPC-7	source_name=HPC7 | cell line=hematopoietic cell line HPC7
SRX1484894	Ep300	Blood	HPC-7	source_name=HPC7 | cell line=hematopoietic cell line HPC7
SRX1484895	Ep300	Blood	HPC-7	source_name=HPC7 | cell line=hematopoietic cell line HPC7 | protocol=shMed12
SRX1484896	Ep300	Blood	HPC-7	source_name=HPC7 | cell line=hematopoietic cell line HPC7 | protocol=shSCR
SRX14858047	Ezh2	Liver	Liver	source_name=mouse liver | tissue=liver | strain=C57BL/6JN | age group=young
SRX14858075	Ezh2	Liver	Liver	source_name=mouse liver | tissue=liver | strain=C57BL/6JN | age group=old
SRX1486514	Myc	Liver	Liver	source_name=normal liver | strain=FVB | tissue=liver | genotype/variation=tet-Myc (tet-Myc expression off)
SRX1486515	Myc	Liver	Liver	source_name=normal liver | strain=FVB | tissue=liver | genotype/variation=LAPtTA
SRX1486516	Myc	Liver	Liver	source_name=normal liver | strain=FVB | tissue=liver | genotype/variation=wildtype
SRX1487059	Ctcf	Blood	Bone marrow stromal cells	source_name=bone marrow_day0_CTCF | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487062	Ctcf	Blood	Bone marrow stromal cells	source_name=bone marrow_day7_CTCF | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487063	Ctcf	Blood	Bone marrow stromal cells	source_name=bone marrow_day14_CTCF | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487065	Ctcf	Blood	Bone marrow stromal cells	source_name=bone marrow_day21_CTCF | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487122	Runx2	Blood	Bone marrow stromal cells	source_name=bone marrow_day0_runx2 | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487124	Runx2	Blood	Bone marrow stromal cells	source_name=bone marrow_day7_runx2 | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487126	Runx2	Blood	Bone marrow stromal cells	source_name=bone marrow_day14_runx2 | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX1487128	Runx2	Blood	Bone marrow stromal cells	source_name=bone marrow_day21_runx2 | tissue=bone marrow | cell type=mesenchymal stromal cell | markers=SMAA-mCherry+ | age=6-8 weeks
SRX14878147	Nr1h3	Blood	Macrophages	source_name=Bone marrow | tissue=Bone marrow | cell type=bone marrow-derived macrophage | genotype=LXR-bKO | treatment=Vehicle
SRX14878148	Nr1h3	Blood	Macrophages	source_name=Bone marrow | tissue=Bone marrow | cell type=bone marrow-derived macrophage | genotype=LXR-bKO | treatment=Lipopolysaccharide 100 nM 24 hours
SRX148797	Biotin	Blood	B cells	source_name=Mature B | genotype=Pax5(Bio/Bio) | extraction method=Ex vivo | tissue=Lymph Nodes | strain=mix C57BL/6 and 129
SRX148804	Biotin	Blood	B cells	source_name=Mature B | genotype=Rosa26(BirA/BirA) | extraction method=Ex vivo | tissue=Lymph Nodes | strain=C57BL/6
SRX149201	Ikzf1	Blood	B3	source_name=ChIP-Seq data from Wildtype B3 Cells using Rabbit anti-C-terminal Ikaros antibody | cell line=pre-B cell line B3 | cell line reference=Brown et al. 1997
SRX149203	Ikzf1	Blood	B3	source_name=ChIP-Seq data from HA-Ikaros transduced B3 cells using Anti-haemagglutinin (HA) | cell line=pre-B cell line B3 | cell line reference=Brown et al. 1997
SRX14934614	Thra	Adipocyte	Brown adipose tissue	source_name=Brown adipose tissue | tissue=Brown adipose tissue | age=8-12 weeks | background strain=C57BL/6J | genotype=TRa1 GS-tagged | treatment=Thyroid hormone
SRX1495349	Smarca4	Cardiovascular	Heart	source_name=Heart | strain=C57BL/6 | tissue=heart 4 days post-injury (MI) | age=Adult (10-12 weeks postnatally)
SRX14989148	Satb2	Neural	Cerebral Cortex	source_name=cerebral cortex | tissue=cerebral cortex | age=E17.5 | strain=C57BL/6J | genotype=WT
SRX1501812	Pax6	Others	Alpha-TN4	source_name=αTN4, control shRNA, Pol2 ChIP | cell line=alpha-TN4 | cell type=lens epithelial cell line | shRNA=control
SRX150189	Snai1	Muscle	Myoblasts	source_name=TAP-tagged Snai1 in Myoblasts | cell type=Myoblasts | strain=C57BL/6 | transcription factor=Snai1 | tissue=skeletal muscle | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads | sample type=ChIP
SRX150191	Tcf3	Muscle	Myoblasts	source_name=TAP-tagged E47 in 2d differentiating Myoblasts | cell type=Myoblasts | strain=C57BL/6 | transcription factor=E47 | tissue=skeletal muscle | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads | sample type=ChIP
SRX150192	Hdac1	Muscle	Myoblasts	source_name=TAP-tagged HDAC1 in Myoblasts | cell type=Myoblasts | strain=C57BL/6 | transcription factor=HDAC1 | tissue=skeletal muscle | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads | sample type=ChIP
SRX150193	Hdac2	Muscle	Myoblasts	source_name=TAP-tagged HDAC2 in Myoblasts | cell type=Myoblasts | strain=C57BL/6 | transcription factor=HDAC2 | tissue=skeletal muscle | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads | sample type=ChIP
SRX150258	Mecp2	Neural	Brain	source_name=ChIP_sonicate_WB_MECP2 | strain=129/C57BL6 | genotype/variation=wild type | gender=male | tissue=Wholebrain | chip/rip antibody=MECP2 | chip/rip antibody vendor=Sigma
SRX150260	Mecp2	Neural	Brain	source_name=ChIP_MNase_monon_WB_MECP2 | strain=129/C57BL6 | genotype/variation=wild type | gender=male | tissue=Wholebrain | chip/rip antibody=MECP2 | chip/rip antibody vendor=Sigma
SRX150262	Mecp2	Neural	Cerebellum	source_name=ChIP_MNase_monon_cereb_MECP2 | strain=129/C57BL6 | genotype/variation=wild type | gender=male | tissue=Cerebellum | chip/rip antibody=MECP2 | chip/rip antibody vendor=Sigma
SRX150787	Thra	Neural	C17-2	source_name=C17.2a neural progenitor cells, TRa ChAP | cell line=C17.2a | cell type=C17.2 neural progenitor cells stably expressing tagged thyroid hormone receptor alpha | treatment=none | chap tag=Protein G
SRX150788	Thrb	Neural	C17-2	source_name=C17.2b neural progenitor cells, TRb ChAP | cell line=C17.2b | cell type=C17.2 neural progenitor cells stably expressing tagged thyroid hormone receptor beta | treatment=none | chap tag=Protein G
SRX150789	Rxra	Neural	C17-2	source_name=C17.2a neural progenitor cells, RXR ChIP | cell line=C17.2a | cell type=C17.2 neural progenitor cells stably expressing tagged thyroid hormone receptor alpha | treatment=none
SRX150873	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=No treatment
SRX150875	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=LPS (10 ng/ml) for 4hrs
SRX150876	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=LPS (10 ng/ml) for 24hrs
SRX150877	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=IFNg (100 ng/ml) for 4hrs
SRX150878	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=IL4 (10 ng/ml) for 4hrs
SRX150879	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=TNFa (10 ng/ml) for 4hrs
SRX150880	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=TGFb1 (1 ng/ml) for 4hrs
SRX150881	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=IL1b (10 ng/ml) for 4hrs
SRX150882	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=MALP2 (1 ng/ml) for 4hrs
SRX150883	Spi1	Blood	Macrophages	source_name=Primary bone marrow-derived macrophages (BMDM) | strain=C57BL/6 | cell type=BMDM cells (7th day of differentiation) | treatment=CpG (100 nM) for 4hrs
SRX1513505	Klf4	Blood	Bone Marrow Cells	source_name=Bone Marrow | tissue=Bone Marrow | genotype/variation=KLF-4 KO | strain=Klf4flox/flox vav-Cre in C57BL/6 background.
SRX15165924	Lmnb1	Others	Alveolar type I cells	source_name=Lung, adult Hopx-EGFP | tissue=Lung, adult Hopx-EGFP | cell type=Alveolar type 1 cell
SRX15165928	Lmnb1	Others	Alveolar type II cells	source_name=Lung, adult Sftpc-EGFP | tissue=Lung, adult Sftpc-EGFP | cell type=Alveolar type 2 cell
SRX1517423	Mllt3	Blood	RAW 264.7	source_name=RAW264.7 | cell line=RAW264.7
SRX151985	Trim28	Blood	Thymocytes	source_name=Total thymocytes, WT, KAP1 ChIP | strain/background=C57BL/6 / sv129sv | genotype=wild type | cell type=T cell progenitors
SRX151986	Trim28	Blood	Thymocytes	source_name=Total thymocytes, KAP1 KO, KAP1 ChIP | strain/background=C57BL/6 / sv129sv | genotype=T cell-specific Kap1 knockout | cell type=T cell progenitors
SRX15208716	Kdm3a	Adipocyte	White adipose tissue	source_name=im-scWAT cells | cell line=im-scWAT cells | time=Day 0
SRX15208717	Kdm3a	Adipocyte	White adipose tissue	source_name=im-scWAT cells | cell line=im-scWAT cells | time=Day 4
SRX1521000	Nr3c1	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | strain=C57BL/6J | cell type=immortalized GR-flox/flox brown preadipocytes | stage of adipogenesis=0h
SRX1521002	Nr3c1	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | strain=C57BL/6J | cell type=immortalized GR-flox/flox brown preadipocytes | stage of adipogenesis=4h
SRX1521004	Cebpa	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | strain=C57BL/6J | cell type=immortalized GR-flox/flox brown preadipocytes | stage of adipogenesis=4h
SRX1521007	Creb1	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | strain=C57BL/6J | cell type=immortalized GR-flox/flox brown preadipocytes | stage of adipogenesis=4h
SRX1521015	Crebbp	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | strain=C57BL/6J | cell type=immortalized GR-flox/flox brown preadipocytes | stage of adipogenesis=4h
SRX15239141	Ctcf	Liver	Liver	source_name=Liver | tissue=Liver | seq_assay=ChIP | common_name=House Mouse
SRX15252404	Cebpb	Blood	Macrophages	source_name=alveolar macrophages adult | strain=C57BL/6 | strain background=C57BL/6 | genotype=wildtype | tissue=bronchoalveolar lavage
SRX15279811	Smad3	Kidney	TCMK-1	source_name=TCMK-1 | cell line=TCMK-1 | cell type=mouse renal tubular cell
SRX1530238	Acss2	Neural	CAD	source_name=undifferentiated CAD cells, ACSS2 ChIP | strain/background=C57BL/6 | cell line=CAD | differentiation state=undifferentiated
SRX1530245	Acss2	Neural	CAD	source_name=differentiated CAD neurons, ACSS2 ChIP | strain/background=C57BL/6 | cell line=CAD | differentiation state=differentiated
SRX1531991	Wiz	Neural	Cerebellum	source_name=Mouse_Cerebellum | strain=FVB | tissue=Cerebellum pooled | age=56 days post partum | genotype=Wiz +/+
SRX1532691	E2f4	Liver	Liver	source_name=frozen post-hepatectomy liver tissue | strain=C57/B6 and 129 mix | tissue=liver | age=postnatal day 90 | genotype=Arid1a Fl/Fl
SRX1532693	E2f4	Liver	Liver	source_name=frozen post-hepatectomy liver tissue | strain=C57/B6 and 129 mix | tissue=liver | age=postnatal day 90 | genotype=Arid1a Fl/Fl; Alb-cre
SRX1532846	Spi1	Blood	AML246	source_name=AML246 PU.1 ChIP-seq acute restoration | immunophenotype=PU.1 Low | tissue=Spleen cells of leukaemic recipient | strain=C57BL/6 | treatment=untreated
SRX1532847	Spi1	Blood	AML246	source_name=AML246 PU.1 ChIP-seq acute restoration | immunophenotype=PU.1 High | tissue=Spleen cells of leukaemic recipient | strain=C57BL/6 | treatment=2 days Dox
SRX1532849	Spi1	Blood	AML246	source_name=AML246 PU.1 ChIP-seq acute restoration | immunophenotype=PU.1 Low | tissue=Spleen cells of leukaemic recipient | strain=C57BL/6 | treatment=untreated
SRX1532850	Spi1	Blood	AML246	source_name=AML246 PU.1 ChIP-seq acute restoration | immunophenotype=PU.1 High | tissue=Spleen cells of leukaemic recipient | strain=C57BL/6 | treatment=2 days Dox
SRX15328782	Olig2	Neural	Corpus Callosum	source_name=O4+ cells | tissue=Cortex and Corpus callosum | cell type=O4+ | age=Postnatal day 7
SRX15337108	Brd4	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Mx1-Cre Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337109	Ctcf	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337111	Brd9	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Mx1-Cre Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337112	Ctcf	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Mx1-Cre Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337113	Smarca4	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Mx1-Cre Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337115	Brd4	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337116	Brd9	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX15337117	Smarca4	Blood	Bone Marrow Cells	source_name=Lineage- cKit+ bone marrow cells in femora and tibiae | strain=C57BL/6 | donor genotype=CD45.2(+) Brd9fl/fl | recipient genotype=CD45.1(+) CD45.2(-) | timing of preparation=5 months after pIpC injection
SRX1534185	Cebpa	Liver	Hepatocytes	source_name=perfused primary hepatocytes | strain=C57/B6 and 129 mix | tissue=liver | age=postnatal day 90 | genotype=Arid1a Fl/Fl
SRX1534187	Cebpa	Liver	Hepatocytes	source_name=perfused primary hepatocytes | strain=C57/B6 and 129 mix | tissue=liver | age=postnatal day 90 | genotype=Arid1a Fl/Fl; Alb-cre
SRX1537675	Satb1	Blood	Thymus	source_name=thymus | strain=C57/Black6J | cell type=total thymocyte
SRX15378103	Esr2	Gonad	Ovary	source_name=ovary | strain=C57BL/6J | genotype=endogenously express ERBeta | tissue=ovary
SRX15441802	Six1	Others	Thymic epithelial cells	source_name=Six1_ChIP1 | strain=ICR | tissue=total TEC | age=E18.5 | genotype=wildtype
SRX15470537	Rela	Blood	RAW 264.7	source_name=RAW264.7 | cell line=RAW264.7 | treatment=HSV-1 0h
SRX15470539	Rela	Blood	RAW 264.7	source_name=RAW264.7 | cell line=RAW264.7 | treatment=HSV-1 4h
SRX15470541	Rela	Blood	RAW 264.7	source_name=RAW264.7 | cell line=RAW264.7 | treatment=HSV-1 0h
SRX15470543	Rela	Blood	RAW 264.7	source_name=RAW264.7 | cell line=RAW264.7 | treatment=HSV-1 4h
SRX1547319	Satb2	Neural	Hippocampus	source_name=Satb2-ChIP | strain=C57BL/6J | cell type=primary hippocampal neuron | passages=DIV11 | treatment=transduced with AAV8-hSyn-Satb2-V5 at DIV4
SRX1549454	Biotin	Neural	GHFT1-5	source_name=pituitary cell line | cell line=GHFT1 | passages=18-23
SRX15498967	Ctcf	Spleen	Spleen	source_name=spleen | tissue=spleen | cell type=OT-I | genotype=C57BL/6 | treatment=Lm-OVA | time=Day 7
SRX15498981	Ctcf	Spleen	Spleen	source_name=spleen | tissue=spleen | cell type=OT-I | genotype=C57BL/6 | time=Day 0
SRX1550227	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=C57BL/6J | tissue=testis | prdm9 genotype=B6/Humanized
SRX1550228	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=C57BL/6J | tissue=testis | prdm9 genotype=Humanized/Humanized
SRX1550229	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=PWD/PhJ | tissue=testis | prdm9 genotype=PWD/PWD
SRX1550230	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=PWDB6F1 | tissue=testis | prdm9 genotype=PWD/B6
SRX1550231	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=PWDB6F1 | tissue=testis | prdm9 genotype=PWD/Humanized
SRX1550232	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=B6PWDF1 | tissue=testis | prdm9 genotype=B6/PWD
SRX1550233	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=B6PWDF1 | tissue=testis | prdm9 genotype=Humanized/PWD
SRX1550234	Dmc1	Gonad	Testis	source_name=whole adult testis | strain=B6CASTF1 | tissue=testis | prdm9 genotype=B6/CAST
SRX1550525	Hes1	Blood	Macrophages	source_name=Macrophages | cell type=Bone marrow-derived macrophages transduced with pMX-Hes1 retrovirus | strain=C57BL/6
SRX1550527	Cdk9	Blood	Macrophages	source_name=Macrophages | cell type=Bone marrow-derived macrophages | strain=C57BL/6
SRX155111	Tbx21	Blood	Th1 Cells	source_name=Th1 | strain=C57BL/6 | cell type=Th1 | dna fragmentation method=sonication | genotype/variation=WT
SRX1553676	Hnf1b	Kidney	mpkDCT	source_name=mpkDCT4a | strain background=C57BL/6 | cell line=mpkDCT4a | cell type=immortalized mouse DCT cells | passages=15
SRX155383	Irf8	Blood	Tot2	source_name=Tot2 cells, MSCV-IRF8 transuced, Day3 | cell line=Myeloid progenitor cell line Tot2 (derived from Irf8 knockout mouse) | culture condition=MSCV-IRF8 transduced | treatment period=3 days
SRX1553880	Ptf1a	Pancreas	Pancreas	source_name=pancreas | origin=pancreas | genotype=Ela1-myc mice | age=8 weeks-old
SRX1553882	Myc	Pancreas	Pancreas	source_name=pancreas | origin=pancreas | genotype=Ela1-myc mice | age=8 weeks-old
SRX155448	Jun	Muscle	C2C12	source_name=Growing C1C12 myoblasts | cell type=C2C12 | chromatin preparation method=Sonication
SRX15561941	Atf3	Muscle	C2C12	source_name=C2C12 | cell line=C2C12
SRX1557407	Pbx1	Muscle	C2C12	source_name=C2C12 cell line | strain=CH3 | cell line=C2C12 | developmental stage=Myoblast
SRX1557408	Pbx1	Muscle	C2C12	source_name=C2C12 cell line | strain=CH3 | cell line=C2C12 | developmental stage=Myotubes
SRX1559578	Rest	Blood	RAW 264.7	source_name=Macrophage cells | cell type=Macrophage cells | passages=13-15 | strain=RAW264.7-BALB/c
SRX1564721	Stat5a	Blood	Th0	source_name=panSTAT5_WT_CD4_Th0_IL2_48h_rpt1 | strain=mixed 129/C5BL/6 | genotype/variation=WT | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564722	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5AA_CD4_Th0_IL2_48h_rpt1 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A-/- STAT5B+/+ | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564723	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5BB_CD4_Th0_IL2_48h_rpt1 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A+/+ STAT5B-/- | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564724	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5AB_CD4_Th0_IL2_48h_rpt1 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A+/- STAT5B+/- | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564728	Stat5a	Blood	Th0	source_name=panSTAT5_WT_CD4_Th0_IL2_48h_rpt2 | strain=mixed 129/C5BL/6 | genotype/variation=WT | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564729	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5BB_CD4_Th0_IL2_48h_rpt2 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A+/+ STAT5B-/- | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564730	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5AA_CD4_Th0_IL2_48h_rpt2 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A-/- STAT5B+/+ | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564731	Stat5a	Blood	Th0	source_name=panSTAT5_STAT5AB_CD4_Th0_IL2_48h_rpt2 | strain=mixed 129/C5BL/6 | genotype/variation=STAT5A+/- STAT5B+/- | cell type=mouse primary CD4+ T cells | culture condition=48 hour in vitro culture with IL-2 (growth protocol 1)
SRX1564901	Foxa3	Liver	Liver	source_name=Liver | strain=B6 | background=WT | antibody vendor/catalog=Santa Cruz, sc-5361
SRX1564902	Foxa3	Liver	Liver	source_name=Liver | strain=B6 | background=FoxAflox;Alfp-Cre | antibody vendor/catalog=Santa Cruz, sc-5361
SRX1564903	Cebpb	Liver	Liver	source_name=Liver | strain=B6 | background=WT | antibody vendor/catalog=Santa Cruz, sc-150
SRX1564904	Cebpb	Liver	Liver	source_name=Liver | strain=B6 | background=FoxAflox;Alfp-Cre | antibody vendor/catalog=Santa Cruz, sc-150
SRX1564905	Hnf4a	Liver	Liver	source_name=Liver | strain=B6 | background=WT | antibody vendor/catalog=Abcam, ab42898
SRX1564906	Hnf4a	Liver	Liver	source_name=Liver | strain=B6 | background=FoxAflox;Alfp-Cre | antibody vendor/catalog=Abcam, ab42898
SRX1565831	Ep300	Blood	Natural killer cells	source_name=Natural killer cells | strain=C57BL/6 | tissue=Spleen | surface marker=CD19-CD3ε-NKp46+DX5+Trail− | culture condition=ex vivo | cell type=Natural killer cells
