SRX065660	ce10	TFs and others	fos-1	Larvae	L2	NA	7263691,36.9,12.1,7051	GSM729334: Snyder FOS-1 GFP L2 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_FOS-1_GFP_L2_rep1 extraction3_seq3 channel_1	strain=OP304(official name : OP304 genotype : unc119(ed3); wgIs304(fos-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The FOS-1::EGFP fusion protein is expressed in the correct fos-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the FOS-1 transcription factor. made_by : R Waterston )	developmental stage=L2	genotype=unc119(ed3);wgIs304(fos-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065661	ce10	TFs and others	fos-1	Larvae	L2	NA	5134187,33.5,8.2,3947	GSM729335: Snyder FOS-1 GFP L2 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_FOS-1_GFP_L2_rep2 extraction4_seq4 channel_1	strain=OP304(official name : OP304 genotype : unc119(ed3); wgIs304(fos-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The FOS-1::EGFP fusion protein is expressed in the correct fos-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the FOS-1 transcription factor. made_by : R Waterston )	developmental stage=L2	genotype=unc119(ed3);wgIs304(fos-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065662	ce10	Input control	Input control	Larvae	L2	NA	4538929,25.8,3.3,111	GSM729336: Snyder UNC-62 Input L2 extraction1 seq1 aliquote 1	source_name=Snyder_UNC-62_Input_L2 extraction1_seq1 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=L2	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065663	ce10	Input control	Input control	Larvae	L2	NA	3869415,41.1,2.6,197	GSM729337: Snyder UNC-62 Input L2 extraction2 seq2 aliquote 1	source_name=Snyder_UNC-62_Input_L2 extraction2_seq2 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=L2	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065664	ce10	TFs and others	unc-62	Larvae	L2	NA	7947887,29.6,10.6,419	GSM729338: Snyder UNC-62 GFP L2 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_UNC-62_GFP_L2_rep1 extraction3_seq3 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=L2	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065665	ce10	TFs and others	unc-62	Larvae	L2	NA	4189170,34.8,9.8,252	GSM729339: Snyder UNC-62 GFP L2 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_UNC-62_GFP_L2_rep2 extraction4_seq4 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=L2	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065675	ce10	Input control	Input control	Larvae	L2	NA	6805637,99.4,8.5,483	GSM729340: Snyder C01B12.2 Input L2 extraction1 seq1 aliquote 1	source_name=Snyder_C01B12.2_Input_L2 extraction1_seq1 channel_1	strain=OP343(official name : OP343 genotype : unc119(ed3); wgIs343(C01B12.2:TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for bombardment transformation of an unc-119(ed3) strain. The C01B12.2::EGFP fusion protein has broad expression pattern at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the DPL-1 transcription factor. made_by : Bob Waterston's lab from UW )	developmental stage=L2	genotype=unc119(ed3);wgIs343(C01B12.2:TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065676	ce10	Input control	Input control	Larvae	L2	NA	6469591,99.3,9.4,472	GSM729341: Snyder C01B12.2 Input L2 extraction2 seq2 aliquote 1	source_name=Snyder_C01B12.2_Input_L2 extraction2_seq2 channel_1	strain=OP343(official name : OP343 genotype : unc119(ed3); wgIs343(C01B12.2:TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for bombardment transformation of an unc-119(ed3) strain. The C01B12.2::EGFP fusion protein has broad expression pattern at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the DPL-1 transcription factor. made_by : Bob Waterston's lab from UW )	developmental stage=L2	genotype=unc119(ed3);wgIs343(C01B12.2:TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065677	ce10	TFs and others	gmeb-1	Larvae	L2	NA	6611858,17.7,11.4,698	GSM729342: Snyder C01B12.2 GFP L2 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_C01B12.2_GFP_L2_rep1 extraction3_seq3 channel_1	strain=OP343(official name : OP343 genotype : unc119(ed3); wgIs343(C01B12.2:TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for bombardment transformation of an unc-119(ed3) strain. The C01B12.2::EGFP fusion protein has broad expression pattern at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the DPL-1 transcription factor. made_by : Bob Waterston's lab from UW )	developmental stage=L2	genotype=unc119(ed3);wgIs343(C01B12.2:TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065678	ce10	TFs and others	gmeb-1	Larvae	L2	NA	6518274,71.2,23.0,4727	GSM729343: Snyder C01B12.2 GFP L2 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_C01B12.2_GFP_L2_rep2 extraction4_seq4 channel_1	strain=OP343(official name : OP343 genotype : unc119(ed3); wgIs343(C01B12.2:TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for bombardment transformation of an unc-119(ed3) strain. The C01B12.2::EGFP fusion protein has broad expression pattern at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the DPL-1 transcription factor. made_by : Bob Waterston's lab from UW )	developmental stage=L2	genotype=unc119(ed3);wgIs343(C01B12.2:TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065679	ce10	Input control	Input control	Larvae	L3	NA	6157177,98.4,10.6,572	GSM729344: Snyder EOR-1 Input L3 extraction1 seq1 aliquote 1	source_name=Snyder_EOR-1_Input_L3 extraction1_seq1 channel_1	strain=OP81(official name : OP81 genotype : unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG] outcross : 0 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The EOR-1::EGFP fusion protein is expressed in the correct eor-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the EOR-1 transcription factor. made_by : R. Waterston and S. Kim )	developmental stage=L3	genotype=unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065680	ce10	Input control	Input control	Larvae	L3	NA	5624697,98.0,10.2,529	GSM729345: Snyder EOR-1 Input L3 extraction2 seq2 aliquote 1	source_name=Snyder_EOR-1_Input_L3 extraction2_seq2 channel_1	strain=OP81(official name : OP81 genotype : unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG] outcross : 0 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The EOR-1::EGFP fusion protein is expressed in the correct eor-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the EOR-1 transcription factor. made_by : R. Waterston and S. Kim )	developmental stage=L3	genotype=unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065681	ce10	TFs and others	eor-1	Larvae	L3	NA	7350402,80.4,12.9,568	GSM729346: Snyder EOR-1 GFP L3 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_EOR-1_GFP_L3_rep1 extraction3_seq3 channel_1	strain=OP81(official name : OP81 genotype : unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG] outcross : 0 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The EOR-1::EGFP fusion protein is expressed in the correct eor-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the EOR-1 transcription factor. made_by : R. Waterston and S. Kim )	developmental stage=L3	genotype=unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065682	ce10	TFs and others	eor-1	Larvae	L3	NA	5456507,88.0,17.4,546	GSM729347: Snyder EOR-1 GFP L3 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_EOR-1_GFP_L3_rep2 extraction4_seq4 channel_1	strain=OP81(official name : OP81 genotype : unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG] outcross : 0 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The EOR-1::EGFP fusion protein is expressed in the correct eor-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the EOR-1 transcription factor. made_by : R. Waterston and S. Kim )	developmental stage=L3	genotype=unc-119(ed3) III; wgIs81 [unc-119(+) eor-1::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065683	ce10	Input control	Input control	Larvae	L1	NA	5368544,68.7,5.2,357	GSM729352: Snyder UNC-62 Input L1 extraction1 seq1 aliquote 1	source_name=Snyder_UNC-62_Input_L1 extraction1_seq1 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=fed L1	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065684	ce10	Input control	Input control	Larvae	L1	NA	5163079,70.5,5.5,370	GSM729353: Snyder UNC-62 Input L1 extraction2 seq2 aliquote 1	source_name=Snyder_UNC-62_Input_L1 extraction2_seq2 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=fed L1	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065685	ce10	TFs and others	unc-62	Larvae	L1	NA	4949042,66.3,5.4,390	GSM729354: Snyder UNC-62 GFP L1 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_UNC-62_GFP_L1_rep1 extraction3_seq3 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=fed L1	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065686	ce10	TFs and others	unc-62	Larvae	L1	NA	7562402,47.7,4.6,461	GSM729355: Snyder UNC-62 GFP L1 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_UNC-62_GFP_L1_rep2 extraction4_seq4 channel_1	strain=OP600(official name : OP600 genotype : unc119(ed3); wgIs600(unc-62::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The UNC-62::EGFP fusion protein is expressed in the correct unc-62 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the UNC-62 transcription factor. made_by : S Kim )	developmental stage=fed L1	genotype=unc119(ed3);wgIs600(unc-62::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065687	ce10	Input control	Input control	Larvae	L2	NA	4445819,97.9,7.9,324	GSM729348: Snyder NHR-6v2 Input L2 extraction1 seq1 aliquote 1	source_name=Snyder_NHR-6v2_Input_L2 extraction1_seq1 channel_1	strain=OP90(official name : OP90 genotype : unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG] outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NHR-6::EGFP fusion protein is expressed in neurons surrounding pharynx at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NHR-6 transcription factor. made_by : R. Waterston )	developmental stage=L2	genotype=unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065688	ce10	Input control	Input control	Larvae	L2	NA	5752920,97.3,9.5,374	GSM729349: Snyder NHR-6v2 Input L2 extraction2 seq2 aliquote 1	source_name=Snyder_NHR-6v2_Input_L2 extraction2_seq2 channel_1	strain=OP90(official name : OP90 genotype : unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG] outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NHR-6::EGFP fusion protein is expressed in neurons surrounding pharynx at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NHR-6 transcription factor. made_by : R. Waterston )	developmental stage=L2	genotype=unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065689	ce10	TFs and others	nhr-6	Larvae	L2	NA	9851248,89.2,12.2,2135	GSM729350: Snyder NHR-6v2 GFP L2 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_NHR-6v2_GFP_L2_rep1 extraction3_seq3 channel_1	strain=OP90(official name : OP90 genotype : unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG] outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NHR-6::EGFP fusion protein is expressed in neurons surrounding pharynx at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NHR-6 transcription factor. made_by : R. Waterston )	developmental stage=L2	genotype=unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065690	ce10	TFs and others	nhr-6	Larvae	L2	NA	3673862,89.9,9.6,769	GSM729351: Snyder NHR-6v2 GFP L2 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_NHR-6v2_GFP_L2_rep2 extraction4_seq4 channel_1	strain=OP90(official name : OP90 genotype : unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG] outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NHR-6::EGFP fusion protein is expressed in neurons surrounding pharynx at L2 stage. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NHR-6 transcription factor. made_by : R. Waterston )	developmental stage=L2	genotype=unc-119(ed3) III; wgIs90 [unc-119(+) nhr-6::TY1::EGFP::3xFLAG]	Sex=hermaphrodite
SRX065691	ce10	Input control	Input control	Larvae	L3	NA	3184606,72.9,2.9,270	GSM729356: Snyder ZAG-1 Input L3 extraction1 seq1 aliquote 1	source_name=Snyder_ZAG-1_Input_L3 extraction1_seq1 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=L3	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065692	ce10	Input control	Input control	Larvae	L3	NA	4013520,69.3,3.4,291	GSM729357: Snyder ZAG-1 Input L3 extraction2 seq2 aliquote 1	source_name=Snyder_ZAG-1_Input_L3 extraction2_seq2 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=L3	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065693	ce10	TFs and others	zag-1	Larvae	L3	NA	4470745,44.2,7.3,260	GSM729358: Snyder ZAG-1 GFP L3 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_ZAG-1_GFP_L3_rep1 extraction3_seq3 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=L3	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065694	ce10	TFs and others	zag-1	Larvae	L3	NA	5025753,62.1,8.3,405	GSM729359: Snyder ZAG-1 GFP L3 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_ZAG-1_GFP_L3_rep2 extraction4_seq4 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=L3	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065695	ce10	Input control	Input control	Larvae	L1	NA	6610456,68.3,7.5,617	GSM729360: Snyder ZAG-1 Input L1 extraction1 seq1 aliquote 1	source_name=Snyder_ZAG-1_Input_L1 extraction1_seq1 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=fed L1	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065696	ce10	Input control	Input control	Larvae	L1	NA	5403191,66.0,6.4,561	GSM729361: Snyder ZAG-1 Input L1 extraction2 seq2 aliquote 1	source_name=Snyder_ZAG-1_Input_L1 extraction2_seq2 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=fed L1	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065697	ce10	TFs and others	zag-1	Larvae	L1	NA	3661211,57.3,4.7,378	GSM729362: Snyder ZAG-1 GFP L1 rep1 extraction3 seq3 aliquote 1	source_name=Snyder_ZAG-1_GFP_L1_rep1 extraction3_seq3 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=fed L1	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
SRX065698	ce10	TFs and others	zag-1	Larvae	L1	NA	4542835,74.3,9.0,547	GSM729363: Snyder ZAG-1 GFP L1 rep2 extraction4 seq4 aliquote 1	source_name=Snyder_ZAG-1_GFP_L1_rep2 extraction4_seq4 channel_1	strain=OP83(official name : OP83 genotype : unc119(ed3); wgIs83(zag-1::TY1 EGFP FLAG; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in Tubiginen using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The ZAG-1::EGFP fusion protein is expressed in the correct zag-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the ZAG-1 transcription factor. made_by : R Waterston )	developmental stage=fed L1	genotype=unc119(ed3);wgIs83(zag-1::TY1 EGFP FLAG;unc119)	Sex=hermaphrodite
